id,username,created_at,lng,lat,text
1517738357966659584,SheriSm32768722,Sat Apr 23 05:33:17 +0000 2022,-82.66398899999999,30.182768,@newsmax on video. Racist in. Georgia
1517738358843260930,AvramovichMax,Sat Apr 23 05:33:17 +0000 2022,-73.9685415,40.780709,@IamAbraxas @Tennis @DjokerNole @SerbiaOpen2022 Thoughts and prayers. You’re not well.
1517738361561231360,MagPippen,Sat Apr 23 05:33:18 +0000 2022,-87.9672925,43.0567225,brodie want her friend toss the ally oop
1517738362282692610,GeoulioMarin,Sat Apr 23 05:33:18 +0000 2022,-106.4174305,31.793368,"@PottsJustin Let’s put it this way, Elon Musk can make us all millionaires and he wouldn’t even affect 1% of his wealth."
1517738365327753216,theodorekerekes,Sat Apr 23 05:33:19 +0000 2022,-115.149,36.1675,"Just posted a photo @ Las Vegas, Nevada https://t.co/xinv5Xtug9"
1517738369824038915,GeorgeBalfanzJr,Sat Apr 23 05:33:20 +0000 2022,-86.741158,33.4513005,@ianoland @ryanellisracing Damn…. I’d hate to get in a fight with Ryan 😅
1517738371443003393,mistersplice,Sat Apr 23 05:33:20 +0000 2022,-97.754724,30.323345500000002,"@BitcoinCoderBob Austin power makes it unprofitable with extra charges for more power use, until the price level increases"
1517738371237433346,SComiter,Sat Apr 23 05:33:20 +0000 2022,-81.2644085,28.524680500000002,Biden give cognitive function test to avoid billions of deaths and torture from stupidness greater than his dementi… https://t.co/mThqyH5jAV
1517738373192077312,m4cade,Sat Apr 23 05:33:21 +0000 2022,-79.9806895,40.431388999999996,⁦@NMEBBALL⁩ ⁦@Bell11Jackson⁩ Always good for the highlight reel. https://t.co/ybA5fxwFRO
1517738374781714441,AlbertHoward888,Sat Apr 23 05:33:21 +0000 2022,-81.3677725,28.501678499999997,Florida Governor Ron DeSantis signs a bill into law that strips @Disney of its special tax status - Reuters
1517738377356926976,vladjean8,Sat Apr 23 05:33:22 +0000 2022,-71.4218325,41.817084,Theme https://t.co/dKvz7SfVXL
1517738377549918208,tednorris,Sat Apr 23 05:33:22 +0000 2022,-77.56321,34.839757,Phoebe Bridgers is pretty good
1517738377080049664,Jacked_23,Sat Apr 23 05:33:21 +0000 2022,-117.253906,33.045009,Earth Day Baseball 🦉 🦎 https://t.co/so8HiNfQxc
1517738379055669249,notTHEEmiked,Sat Apr 23 05:33:22 +0000 2022,-86.791549,36.200008,WhoaOne of my favorites
1517738379391156224,0fficialEthos,Sat Apr 23 05:33:22 +0000 2022,-95.44648649999999,29.838495,the OG second verse in bandit is absolutely bananas juice just never missed bro
1517738379604992000,beevsta,Sat Apr 23 05:33:22 +0000 2022,-119.30660750000001,37.2691755,OKAY THAT SKREAM SET WAS EASILY IN THE TOP THREE MUSIC EXPERIENCES I’VE EVER HAD GIVING MANY THANKS RN 🤲🏼💎
1517738381395972096,toni_thwd1,Sat Apr 23 05:33:22 +0000 2022,-122.16076749999999,47.4506245,@jesflres Me. I've had 4 shots. Haven't had it; don't want it.
1517738381500817408,eversincesea,Sat Apr 23 05:33:23 +0000 2022,-122.3306025,47.614817,@onenightgolden will do! i might need your help deciding what i put on my cap!
1517738382390009857,TheSithLordofWY,Sat Apr 23 05:33:23 +0000 2022,-104.787092,41.1352835,I have started reading A Long Time Until Now by Michael Z Williamson. 934 pages.
1517738382545223680,hpkingiii,Sat Apr 23 05:33:23 +0000 2022,-122.3306025,47.614817,"@MarkHertling @plaidshepherd @RadioFreeTom @PeterZwack Sir, where is that?"
1517738383992315904,Big__Mike42,Sat Apr 23 05:33:23 +0000 2022,-84.644926,33.779824000000005,@QuayEvans30 I gotcha
1517738390988288000,mactavish,Sat Apr 23 05:33:25 +0000 2022,-121.979527,37.5236445,@quokkaeveryhour Looks like my kid and I are getting laptop stickers
1517738391244361730,GgoDnoopS,Sat Apr 23 05:33:25 +0000 2022,-84.5527085,39.249629999999996,In like 3 years I need a stable with Hook and Nick Wayne on AEW
1517738393613979650,lionchuyto,Sat Apr 23 05:33:25 +0000 2022,-118.4119065,34.0207895,@10xYourWealth how can I invest in index fund info please thank you in advance
1517738394205437958,GravyGreyvoe,Sat Apr 23 05:33:26 +0000 2022,-118.35385561,34.13914321,Animals in California pick your favorite one @ Universal Studios Hollywood https://t.co/Xv3tauhtrU
1517738394545102848,CosImHausen,Sat Apr 23 05:33:26 +0000 2022,-117.0526815,46.337725,"@Stixx187um @DanhausenAD @USPS No doubt he will go down in history as the greatest, richest, most televised, blimp… https://t.co/tkI2VynqgU"
1517738394880724993,CCorrell13,Sat Apr 23 05:33:26 +0000 2022,-97.34391500000001,37.6838965,No way.. 😭R.I.P.
1517738394809417731,rypeelol,Sat Apr 23 05:33:26 +0000 2022,-74.132525,40.0395985,@CELTICSVSREFS @celtics @FCHWPO hes also fasting :)
1517738395157598210,RonDaaaadon,Sat Apr 23 05:33:26 +0000 2022,-90.011008,29.982601,He from here lol
1517738397959294978,NFTokerTanner,Sat Apr 23 05:33:26 +0000 2022,-118.06267,33.800338999999994,Fucking seizure
1517738398928322560,desibyday909,Sat Apr 23 05:33:27 +0000 2022,-79.267953,43.327593,Raptors really really really missing that guy ...
1517738399960023040,TommySmalls,Sat Apr 23 05:33:27 +0000 2022,-87.58633251,41.79957834,"I'm at Falcon Inn in Chicago, IL w/ @chellziswinning https://t.co/YFH06v4TNK"
1517738401625165824,StevenSent,Sat Apr 23 05:33:27 +0000 2022,-81.9225355,41.4117025,Have Yourself A Merry Little Christmas - Jessica Violin Cover - 2020 https://t.co/V6RVNLqN45 via @YouTube 👏👏👏
1517738402212319232,Gordon_Ayres,Sat Apr 23 05:33:27 +0000 2022,-120.58340150000001,44.1454365,@N76247476Man Really confused about color. People are people. What is color about?
1517738402619215872,_ThaKrib,Sat Apr 23 05:33:28 +0000 2022,-86.611411,34.7060265,I do live far asf smh. That’s what I get for being cheap lol
1517738403730763776,GusGus183,Sat Apr 23 05:33:28 +0000 2022,-96.961483,32.863917,One thing I have to do on my bucket list is rob a rapper idk who
1517738404343128066,MichaelFordBU,Sat Apr 23 05:33:28 +0000 2022,-97.1242325,31.630326500000002,"Great seeing @TrayvonBromell back on the Green Oval. You might move on, but you always be family and always a Baylo… https://t.co/GvvRUmMpYq"
1517738406717140992,KAL36581060,Sat Apr 23 05:33:29 +0000 2022,-80.8172445,41.2353315,@kelly_ques Hide and go seek and spin the bottle
1517738406372986882,LLCarrington,Sat Apr 23 05:33:28 +0000 2022,-111.73856649999999,33.295215,"The new Nic Cage movie is simply BRILLIANT. The more you know about Nicolas Cage, the more you will love every last… https://t.co/Dc3htS72P3"
1517738407698440192,paulina35mm,Sat Apr 23 05:33:29 +0000 2022,-118.4119065,34.0207895,Happy Friday!#PicOfTheDay #portraits #canon #FridayVibes https://t.co/LpR7bvLjLe
1517738408390455296,kiagp1,Sat Apr 23 05:33:29 +0000 2022,-123.321857,42.429316,@nihil_ad_rem Deep breaths. He passed with love
1517738408335970304,iembot_bou,Sat Apr 23 05:33:29 +0000 2022,-105.5508905,38.997935999999996,"At 10:19 PM MDT, 8 S Holyoke [Phillips Co, CO] MESONET reports TSTM WND GST of M68 MPH. MESONET STATION CO048 US 38… https://t.co/inUbUOlogN"
1517738410210775041,EmmaBaddy,Sat Apr 23 05:33:29 +0000 2022,-115.223125,36.232915,Tajin peach rings please
1517738410785619968,TheRealC_Max,Sat Apr 23 05:33:30 +0000 2022,-73.9685415,40.780709,Delancey McDonalds remains undefeated but also 🤯
1517738411431546881,FlavioPala,Sat Apr 23 05:33:30 +0000 2022,-74.12039143,40.56858769,Just posted a photo @ Lｏｖｅ ｆｅｅｌｉｎｇｓ https://t.co/KfUxOzt3ww
1517738411196510209,thedrewhenry,Sat Apr 23 05:33:30 +0000 2022,-117.434547,47.667438,Soooo....the🐶 @ZagKennelClub SHOWED UP for the @QuinnXCII show tonight at Mcarthey.👀 https://t.co/QOPW8fhsov
1517738412526120961,iembot_bou,Sat Apr 23 05:33:30 +0000 2022,-105.5508905,38.997935999999996,"At 10:15 PM MDT, 2 SE Holyoke [Phillips Co, CO] AWOS reports NON-TSTM WND GST of M62 MPH. AWOS STATION KHEQ HOLYOKE… https://t.co/lRlPPTBX7z"
1517738412798660609,bassah_sage,Sat Apr 23 05:33:30 +0000 2022,-120.882482,47.273022,@hubbleyasin Perfect 🥰
1517738413717295104,Bamfurlough,Sat Apr 23 05:33:30 +0000 2022,-111.54702900000001,39.499762000000004,@surcomplicated Modern day Russia is no Nazi Germany.
1517738414526894081,iamPeteiam,Sat Apr 23 05:33:30 +0000 2022,-77.60468399999999,41.1179365,@MeidasTouch @tjsmith654 @IAmPoliticsGirl So simple and true. We need to add 2 to 3 more Democratic Senators and ho… https://t.co/8fjTNZdiV4
1517738415831322626,JScottQueen,Sat Apr 23 05:33:31 +0000 2022,-73.9685415,40.780709,"Saw @ParadiseSquare tonight, lucky to be 2nd row center. WOW! What an incredible show and brilliant performances. C… https://t.co/4PgpYklFYt"
1517738416699367424,iembot_bou,Sat Apr 23 05:33:31 +0000 2022,-103.205759,40.627351000000004,"At 10:08 PM MDT, 2 ESE Sterling [Logan Co, CO] MESONET reports NON-TSTM WND GST of M71 MPH. MESONET STATION CO035 I… https://t.co/Orov7OEktV"
1517738419308404736,tymonae_,Sat Apr 23 05:33:32 +0000 2022,-95.44648649999999,29.838495,Forever my ladyyyyyy
1517738420776452096,DwellotTweets,Sat Apr 23 05:33:32 +0000 2022,-80.2333285,25.7823535,@thompsonb2569 Amen 🙏🏽
1517738420944003072,iembot_bou,Sat Apr 23 05:33:32 +0000 2022,-105.5508905,38.997935999999996,"At 9:57 PM MDT, 2 SSW Roxborough Park [Douglas Co, CO] MESONET reports NON-TSTM WND GST of M57 MPH. MESONET STATION… https://t.co/0xak1T3sTq"
1517738421409644544,505_podcast,Sat Apr 23 05:33:32 +0000 2022,-106.632718,35.1170025,@Jay_Vis81 @donovan_j_cruz He’s big time!!!
1517738421808152577,testgeo2021,Sat Apr 23 05:33:32 +0000 2022,-122.416738,37.776796,TEST_PLACE: a529bf39-698b-4416-a2a5-5355f20f59a9
1517738423817150464,Trenchless_,Sat Apr 23 05:33:33 +0000 2022,-121.284771,37.8763695,@TradesTrey @elonmusk Evil money
1517738425113141248,iembot_bou,Sat Apr 23 05:33:33 +0000 2022,-105.5508905,38.997935999999996,"At 9:50 PM MDT, 5 N Pawnee Pass [Logan Co, CO] AWOS reports NON-TSTM WND GST of M58 MPH. AWOS STATION K1MW STERLING… https://t.co/F2Q5Mtn2n4"
1517738426837127170,SherriM53106146,Sat Apr 23 05:33:33 +0000 2022,-84.544807,38.049732,Check out this article: How To Catch a Cheater in 4 Easy Steps Using Spokeo￼ - https://t.co/G50IvxrvU4
1517738429303246848,iembot_bou,Sat Apr 23 05:33:34 +0000 2022,-105.5508905,38.997935999999996,"At 9:48 PM MDT, 2 NNE Ward [Boulder Co, CO] MESONET reports NON-TSTM WND GST of M60 MPH. MESONET STATION CW5038 WAR… https://t.co/Xbliw1VBzY"
1517738430045818882,Naughticorns,Sat Apr 23 05:33:34 +0000 2022,-90.011008,29.982601,@ShillWater @spicyaries_art AMASIAN!!!! You did that!
1517738430716907521,AbdallahNATION,Sat Apr 23 05:33:34 +0000 2022,-71.0887125,42.3136695,@LukeiAmYourFada Dream team!
1517738432189112322,JeevanSukhi,Sat Apr 23 05:33:35 +0000 2022,-86.611411,34.7060265,@AbusaadAIMIM The time we jointly share spaceEnrich your followers as everyone wants moreजय जय श्रीराम हर हर… https://t.co/2nvfkrc7Ba
1517738433556320257,iembot_bou,Sat Apr 23 05:33:35 +0000 2022,-105.5508905,38.997935999999996,"At 9:45 PM MDT, 4 SE Pinecliffe [Jefferson Co, CO] MESONET reports NON-TSTM WND GST of M67 MPH. MESONET STATION EW8… https://t.co/lrM41WZsAq"
1517738433942368262,willrubenstein,Sat Apr 23 05:33:35 +0000 2022,-74.020494,40.768929,3rd set: 🐋+🐬+#phish = I’m not crying…You are. #thankyouboys
1517738434655178753,DelonyMatt,Sat Apr 23 05:33:35 +0000 2022,-121.8109415,37.259330500000004,"Some will attempt to suppress the emergence of your true self. Stick to your dream, and fight to support theirs in… https://t.co/dqAqPgFLcb"
1517738438170009601,HerMelaninBby,Sat Apr 23 05:33:36 +0000 2022,-122.2286855,37.791994,@KingtwinMario Thank you brother I’m on my way home now
1517738439801778176,lovexxcee,Sat Apr 23 05:33:36 +0000 2022,-95.2595255,29.9931835,i already know i’m feeling generous i just bought me and ms boo a shot and a drink 😭😭😭
1517738439914901504,RastaHennessy24,Sat Apr 23 05:33:36 +0000 2022,-118.4119065,34.0207895,@TheOnlyZaZeR Mannnn who you telling 😶‍🌫️😶‍🌫️😶‍🌫️ https://t.co/wDKEYxlubV
1517738442204925952,iembot_bou,Sat Apr 23 05:33:37 +0000 2022,-105.5508905,38.997935999999996,"At 9:36 PM MDT, 3 ESE Pinecliffe [Boulder Co, CO] MESONET reports NON-TSTM WND GST of M66 MPH. MESONET STATION FW89… https://t.co/3D7wmYQbOx"
1517738443308216321,SeriousEd777,Sat Apr 23 05:33:37 +0000 2022,-80.926628,33.6311395,@EstergrenSue Definitely one of their best.
1517738442871947266,JTenjak,Sat Apr 23 05:33:37 +0000 2022,-77.58194800000001,44.153641,"@b_nishanov No, not the Expendables!!! Help!!! https://t.co/CnVe3bRymL"
1517738443224358912,scooterfarr,Sat Apr 23 05:33:37 +0000 2022,-86.441236,39.766555499999996,When did my dog become my cat? https://t.co/3jJfyP75gL
1517738445904437250,halcyionic,Sat Apr 23 05:33:38 +0000 2022,-83.804475,27.698681999999998,DCP is: going to a friends birthday party and the guy who just double messaged you on tinder walks in and recognize… https://t.co/qio1DKGESg
1517738446093135872,iembot_bou,Sat Apr 23 05:33:38 +0000 2022,-105.2426865,40.023981500000005,"At 9:07 PM MDT, 2 SSW Boulder [Boulder Co, CO] MESONET reports NON-TSTM WND GST of M60 MPH. MESONET STATION CO040 B… https://t.co/gPsBeBGlFd"
1517738446353174528,WinnieHa_,Sat Apr 23 05:33:38 +0000 2022,-123.13324349999999,49.288257,"two more things:don’t be a racist.i don’t know owen and i’ve never had a conversation with him, but he was born… https://t.co/goyOd8TmnO"
1517738450299998208,iembot_bou,Sat Apr 23 05:33:39 +0000 2022,-105.5508905,38.997935999999996,"At 8:57 PM MDT, 1 NNE Castle Pines [Douglas Co, CO] MESONET reports NON-TSTM WND GST of M56 MPH. MESONET STATION CO… https://t.co/JfX5HzXHcB"
1517738451428335616,AdrianRuvalca19,Sat Apr 23 05:33:39 +0000 2022,-118.0651,33.8663,"Yes, that's her for six feet apart from the buildings and schools only. #cerritosca en Cerritos, California https://t.co/FKH3d5TAhx"
1517738452028166145,brianna_chante,Sat Apr 23 05:33:39 +0000 2022,-95.44648649999999,29.838495,Think I found my loctician. Cus I'm ready to loc my hair up asap
1517738452766404608,ChrisPettit289,Sat Apr 23 05:33:40 +0000 2022,-73.4129725,41.5681445,Why the fuck cant we get another live action Ninja Turtles movie?
1517738452833517570,SherriC86851918,Sat Apr 23 05:33:40 +0000 2022,-77.075889,38.921479000000005,It's the Little Things... Shop this set and much more at https://t.co/8r9FmRe1Jp. https://t.co/qIgpWWNQro
1517738454515216384,iembot_bou,Sat Apr 23 05:33:40 +0000 2022,-105.1319435,39.580225,"At 8:47 PM MDT, 1 WSW Chatfield Reservo [Jefferson Co, CO] MESONET reports NON-TSTM WND GST of M65 MPH. MESONET STA… https://t.co/Ng2Xijl808"
1517738456776003586,caroleevictoria,Sat Apr 23 05:33:40 +0000 2022,-157.799589,21.3199435,What I’ve noticed about every girl who hasn’t liked me in life has envied me prior to hating me.
1517738458353225730,Steff_esco12,Sat Apr 23 05:33:41 +0000 2022,-97.432425,27.737151,not wanting to double tomorrow but rent is around the corner 😩😩
1517738458701213701,iembot_bou,Sat Apr 23 05:33:41 +0000 2022,-105.5508905,38.997935999999996,"At 8:45 PM MDT, North Sterling Reservoi [Logan Co, CO] MESONET reports NON-TSTM WND GST of M57 MPH. MESONET STATION… https://t.co/uX8bfgjG1P"
1517738459477295106,CaleighAMiller,Sat Apr 23 05:33:41 +0000 2022,-75.77004099999999,42.746617,Phoebe looks so darn happy tonight. Awww. 🖤🖤🖤 #Phoebechella #Coachella
1517738459607101441,FO_VVerhei,Sat Apr 23 05:33:41 +0000 2022,-121.7883305,47.495751999999996,Catching a replay of the USFL game and I am 90% sure Kirby Wilson forgot what down it was at the end of the first h… https://t.co/M8ACbvUX6B
1517738461972865025,Michael46717498,Sat Apr 23 05:33:42 +0000 2022,-82.985772,39.9946835,@enzoolry Big Boy w/ a Big Toy Hott
1517738461331001344,TammyKOMO,Sat Apr 23 05:33:42 +0000 2022,-122.349086,47.618997,Bittersweet: Tonight was the last time I worked with the BEST partner-in-crime.@BradBakerKomo has been my photograp… https://t.co/wNHh8VYKcJ
1517738462874509312,iembot_bou,Sat Apr 23 05:33:42 +0000 2022,-105.5508905,38.997935999999996,"At 7:50 PM MDT, 1 ESE Akron [Washington Co, CO] MESONET reports NON-TSTM WND GST of M58 MPH. MESONET STATION EW7755… https://t.co/BCGdqdWHsJ"
1517738465193959424,Viqtour_93,Sat Apr 23 05:33:42 +0000 2022,-116.237326,33.679247,Baby Keem brought out Kendrick at Coachella and I lost my shit 🤯
1517738466104078336,Cjcrosscourt,Sat Apr 23 05:33:43 +0000 2022,-117.104989,32.810012,@MoveRaysToTampa @RaysBaseball @TBTimes_Rays @romano_tbtimes @JaneCastor @MayorKenWelch @TB_Times @FanStreamJP… https://t.co/R0bPyhMQkG
1517738467073019905,iembot_bou,Sat Apr 23 05:33:43 +0000 2022,-105.5508905,38.997935999999996,"At 6:32 PM MDT, 1 E Limon [Lincoln Co, CO] ASOS reports NON-TSTM WND GST of M66 MPH. ASOS STATION KLIC LIMON. https://t.co/jXjt74SoFO"
1517738467618213889,NWSAmarillo,Sat Apr 23 05:33:43 +0000 2022,-102.31954955,36.65934307,"A special weather statement has been issued for Boise City OK, Keyes OK, Burton OK until 1:00 AM CDT https://t.co/ezfW1eKr3W"
1517738473666453504,enriqueskincare,Sat Apr 23 05:33:44 +0000 2022,-118.4119065,34.0207895,I'd settle for an edit button in lieu
1517738473809055744,najeraww,Sat Apr 23 05:33:45 +0000 2022,-123.1224015,44.065621,MEET RECORD @oregonrelays Girls 4x800 Relay @BoiseBraveXCTF 9:20.41 ! https://t.co/dLiaFWrdXy
1517738474354266117,LvLDaniel,Sat Apr 23 05:33:45 +0000 2022,-118.4119065,34.0207895,@NallyIsTrash I resell lol
1517738474182373376,CougarsBBallNV,Sat Apr 23 05:33:45 +0000 2022,-115.038337,36.006256,Cougars vs Basic tomorrow at 10:00 @ Coronado HS. Come out!📷: @YongDawsonLV https://t.co/9RvbVF5mjF
1517738476975710208,TheTylerKasch,Sat Apr 23 05:33:45 +0000 2022,-115.3353435,36.120959,8 points in 5 AHL games for Golden Knights prospect Brendan Brisson. #VegasBorn https://t.co/58KQgXQzPb
1517738480259919872,thelydiagrey,Sat Apr 23 05:33:46 +0000 2022,-111.91702599999999,40.765805,del taco is hitting the fucking spot rn
1517738480721301504,ContentCory,Sat Apr 23 05:33:46 +0000 2022,-112.12467649999999,33.5528625,10:30 on a Friday night… 6 hour maintenance. Phenomenal timing.Booooo! Booooo @CoxComm https://t.co/ugcDcMA1ZT
1517738482180972544,MamaB2485,Sat Apr 23 05:33:47 +0000 2022,-82.6631435,28.2182495,@D_Smith11points Me either!!
1517738482382381056,littleolejimmm,Sat Apr 23 05:33:47 +0000 2022,-95.44648649999999,29.838495,@jordanmarshe its bout time i tap in🫶🏽
1517738482860531712,MJFsScarf,Sat Apr 23 05:33:47 +0000 2022,-98.5406515,29.417501,@Face4Wrestling @sithld @MissionProWres @TitleMatchWN @Shazza_McKenzie @BillieStarkz @Delilah_Doom @JENNACIDE000… https://t.co/D8vDW4z2BS
1517738483439259655,HerniquaWare26,Sat Apr 23 05:33:47 +0000 2022,-95.44648649999999,29.838495,The police don’t handle things how they should as transgender for me to file a complaint I am not involved with a t… https://t.co/YeUwOxhlcp
1517738492037500929,potatoechipies,Sat Apr 23 05:33:49 +0000 2022,-122.555439,38.093357999999995,"@klepper_aaron We have them on our condo property, I was wondering how I could move a few to the ground in front of my unit."
1517738493937479681,vabaddie97,Sat Apr 23 05:33:49 +0000 2022,-118.4119065,34.0207895,Not even gone speak anymore let the white man do the work for me cause naur
1517738494277431296,d00mfr0gg,Sat Apr 23 05:33:49 +0000 2022,-80.8467855,35.209058999999996,@theoriginalkep It is 1:33 am on a Friday.
1517738493014904833,brenthigh,Sat Apr 23 05:33:49 +0000 2022,-86.791549,36.200008,.@LAMustangBB 2023 &amp; @GTBaseball commit @MillerGreen9 is best known for his pitching and his hitting. Tonight his t… https://t.co/rQa7uUrHgw
1517738496277983233,boredrando,Sat Apr 23 05:33:50 +0000 2022,-117.104989,32.810012,sober at@the dodgers game https://t.co/FCAPMoYvcG
1517738497662013440,ryan_ha,Sat Apr 23 05:33:50 +0000 2022,-117.9248925,33.8893475,@AlexAndBooks_ @elonmusk @elonmusk makes me https://t.co/HfVlEimYq8
1517738498995990528,JerryAnytime,Sat Apr 23 05:33:51 +0000 2022,-76.62048200000001,39.284712999999996,“Claims” … sell the Fucking team if you don’t wanna play
1517738499138473984,Monstert23,Sat Apr 23 05:33:51 +0000 2022,-110.9155735,32.1893905,@BlooHatfan Steroids help...
1517738499474083840,worthitholl,Sat Apr 23 05:33:51 +0000 2022,-85.7223455,38.195555,"@_toridivine no but srsly, congrats babe LMAO &lt;3"
1517738499818115072,JasonEditsYou,Sat Apr 23 05:33:51 +0000 2022,-77.24600050000001,38.8775845,Is @JohnnyGoalie12 okay? 🤔
1517738500266860545,SWEETSBECKER,Sat Apr 23 05:33:51 +0000 2022,-74.032258,40.7463795,@DJThermalD Your a freak straight up next and all given back!!
1517738501030260736,zoebellasolis,Sat Apr 23 05:33:51 +0000 2022,-73.9685415,40.780709,If I ever have kids and see this being done to them I’ll push that lil girl off myself
1517738501936226312,JeevanSukhi,Sat Apr 23 05:33:51 +0000 2022,-86.611411,34.7060265,@Immahirakha The time we jointly share spaceEnrich your followers as everyone wants moreजय जय श्रीराम हर हर म… https://t.co/7eH8acSD5O
1517738504423321600,overworked_us,Sat Apr 23 05:33:52 +0000 2022,-117.5621525,34.12167,Sundays are the new Saturdays when it comes to Day Club 👀 🏜 🌴
1517738506738704385,ginoliciousboss,Sat Apr 23 05:33:52 +0000 2022,-97.08020450000001,36.129689,Goodnight Stillwater. https://t.co/qMqpCGbzVp
1517738508693213187,RonDaaaadon,Sat Apr 23 05:33:53 +0000 2022,-90.011008,29.982601,HD4President be getting played so maybe
1517738509653594117,BustinArown269,Sat Apr 23 05:33:53 +0000 2022,-111.7375655,33.4057545,"@HaSeongsRim Unnamed rooooad, take me hoooome"
1517738510400241664,ameliathetravel,Sat Apr 23 05:33:53 +0000 2022,-92.4367735,38.3045585,@SpongeBob On the daily https://t.co/dQH0tNfF1a
1517738511784415232,JonClawdVanDAMN,Sat Apr 23 05:33:54 +0000 2022,-70.82156950000001,42.150673499999996,Drip
1517738512694583297,TomTerrific_66,Sat Apr 23 05:33:54 +0000 2022,-75.0228875,39.836870000000005,@JellyStilettos It’s great I watched the first two episodes earlier
1517738512719794176,DwellotTweets,Sat Apr 23 05:33:54 +0000 2022,-80.2333285,25.7823535,I’ve never seen the righteous forsaken!
1517738512661073923,Bikes4Joonie,Sat Apr 23 05:33:54 +0000 2022,-71.0887125,42.3136695,It means you're ahead of me...
1517738512845524992,kirkeyyyyy,Sat Apr 23 05:33:54 +0000 2022,-83.7299715,42.270839499999994,Someone tell me what time it is
1517738512333742081,cameronfmsmith7,Sat Apr 23 05:33:54 +0000 2022,-117.104989,32.810012,I need a do over from tonight 🥴😇#BeatLA #TimeToShine https://t.co/39Zjq63g9W
1517738513512513536,lindaaa_flores,Sat Apr 23 05:33:54 +0000 2022,-97.754724,30.323345500000002,I was shaking like an earthquakes when my mom and brother were putting my ring on my finger 🥹
1517738514913320963,itsmaisieashton,Sat Apr 23 05:33:54 +0000 2022,-94.9028575,29.3044825,Bumppp dateee 💗💗 https://t.co/wsZBB3gYRn
