id,username,created_at,lng,lat,text
1517733301125062660,Cutiesvelte,Sat Apr 23 05:13:11 +0000 2022,-73.8311875,40.6708795,I can’t believe PTD LV D4 is going to be a week old tomorrow! I haven’t even unpacked! I haven’t bounced back to re… https://t.co/C1FfpDokhO
1517733302890729472,tkcaddie,Sat Apr 23 05:13:12 +0000 2022,-118.4119065,34.0207895,My girl @angelyinlol dripped in her 10 foot birdie putt on our last to shoot 68 &amp; avoid 69... https://t.co/FcTUeVO2EH
1517733304052584448,wrecker1000,Sat Apr 23 05:13:12 +0000 2022,-81.0379,29.2073,"WreckerMan Music 🎶 @ Daytona Beach, Florida https://t.co/eUgQKoip9u"
1517733305021390854,LizbettXO,Sat Apr 23 05:13:12 +0000 2022,-111.12702949999999,32.1296975,@ajlzz_ As you should👏🏼👏🏼💯💯
1517733303704440832,JavierJMorales,Sat Apr 23 05:13:12 +0000 2022,-110.919256,32.213355,Chase Davis’ rocket of a HR in the 10th was so strong it pierced the wind. https://t.co/lyX1Z7urlT
1517733305441005568,DarkWorldArts,Sat Apr 23 05:13:12 +0000 2022,-97.754724,30.323345500000002,Past 100 minted!#NFTs
1517733306678185984,TheRunUp2022,Sat Apr 23 05:13:13 +0000 2022,-112.12467649999999,33.5528625,@JessHausti That's such a wonderful thing to do!
1517733306929803265,lovelynallelyyy,Sat Apr 23 05:13:13 +0000 2022,-115.223125,36.232915,i wanna see the growlers again ):
1517733307525394432,HollySA65,Sat Apr 23 05:13:13 +0000 2022,-119.30660750000001,37.2691755,@GlenTodd1 I am stunned!!!!  He was such a nice man.  May he Rest In Peace. 🙏
1517733308481912833,Valdeana,Sat Apr 23 05:13:13 +0000 2022,-92.43083899999999,35.0731115,It was a good night
1517733308553211907,Handlez33,Sat Apr 23 05:13:13 +0000 2022,-83.1738665,32.6782075,Adventure time could really mess up a child's mind lol yall ever thought about that?
1517733309937242112,AdamMit46744465,Sat Apr 23 05:13:13 +0000 2022,-79.813354,44.4932795,@JustinTrudeau @liberal_party newly acquired @theJagmeetSingh @NDP party will vote down any and all investigations
1517733312533467137,El_Fua760,Sat Apr 23 05:13:14 +0000 2022,-117.104989,32.810012,@ferdiraps @BenAndWoods @thestevenwoods @dodgerserg @DavePalet @_therealdrose @BenHigginsSD @973TheFanSD… https://t.co/xxigSVCyGG
1517733312663597057,VanessaKarbows9,Sat Apr 23 05:13:14 +0000 2022,-74.3220025,40.4752365,@Spawn_03 I always mask up
1517733312814534657,jennirose77,Sat Apr 23 05:13:14 +0000 2022,-83.51333366,35.72993513,Just posted a photo @ Cove Hardwoods Nature Trail https://t.co/r7Gm17woI3
1517733313569603585,LewDawg85,Sat Apr 23 05:13:14 +0000 2022,-93.1977235,30.202771,"Ayy you girl, with the tight up skirtGet that ass in the bed, I'ma lock the doorShake that ass like boom shakalak… https://t.co/Ta2hOAsCl9"
1517733313309421568,jimmac2419,Sat Apr 23 05:13:14 +0000 2022,-115.170872,36.110083,Going to a show https://t.co/CFm9yqIACQ
1517733316841152513,McclainBaxley,Sat Apr 23 05:13:15 +0000 2022,-83.3997795,33.9563835,@skrajisnik3 The fireworks were showing off for this photo.
1517733317042339841,Xphakder,Sat Apr 23 05:13:15 +0000 2022,-105.072231,39.9472495,@PabloFRESHkabar @PUSHA_T Facts
1517733322360713216,CoachFryberg,Sat Apr 23 05:13:16 +0000 2022,-122.27378,48.053612,Local 3on3 for my son Logan’s bday was a hit https://t.co/SX5PojfHwB
1517733323577167872,Smi1ley,Sat Apr 23 05:13:17 +0000 2022,-95.44648649999999,29.838495,"Alexa, play cotton eyed joe😈"
1517733323744894976,KsScanner,Sat Apr 23 05:13:17 +0000 2022,-98.319925,38.498196,Unknown Medical Emergency - possibly unconscious- Empire Bar &amp; Billiards
1517733323984052224,northstarzbeatz,Sat Apr 23 05:13:17 +0000 2022,-83.804475,27.698681999999998,Mans callin me out but damn well know it’s the problem smh
1517733324533506048,iamchesterdiaz,Sat Apr 23 05:13:17 +0000 2022,-79.2725695,43.629311,but with what is proper for women who profess godliness—with good works.1 Timothy 2:10 (ESV)Strachan failed to… https://t.co/5JZ8iqeCgC
1517733326915661824,buttsandrew,Sat Apr 23 05:13:17 +0000 2022,-112.12467649999999,33.5528625,@3rdbestMA Yes please
1517733327100428289,yelichfans,Sat Apr 23 05:13:17 +0000 2022,-87.883405,42.589265499999996,"Personally I think the Brewers should win on Saturday, April 23."
1517733327469375488,PrellersBurner,Sat Apr 23 05:13:18 +0000 2022,-117.104989,32.810012,@ShrtlessWhitson @RaisinBranin @J8Sage I think he’s a solid 5th. We’ll see.
1517733329407160320,RealNealDeal,Sat Apr 23 05:13:18 +0000 2022,-123.55899400000001,48.366368,@FDs4PCinBC @DrJLush @adriandix @jjhorgan @DoctorsOfBC @bcndp @BCRenal @BCDiabResNet @BCLungFdn @shirleybond The Li… https://t.co/KM6TH45PYo
1517733332850724864,MikeRilling3,Sat Apr 23 05:13:19 +0000 2022,-96.6965625,40.803235,@MonicaCrowley If you keep on ignoring the Golden Rule at the Polls by voting for Obviously Hateful reasons and peo… https://t.co/HfP3XnbIEm
1517733334788444161,samnthalaflare,Sat Apr 23 05:13:19 +0000 2022,-111.931711,34.1682535,CP killed it! He wanted that W
1517733335136714753,Jofred98,Sat Apr 23 05:13:19 +0000 2022,-98.5406515,29.417501,Shitcoin  🚮
1517733335740649474,wuffffffa,Sat Apr 23 05:13:20 +0000 2022,-89.5694915,44.900818,love it when a person wins drag race because of their artistic vision like…. so deserved
1517733335870627843,KristinElisex,Sat Apr 23 05:13:20 +0000 2022,-97.754724,30.323345500000002,LA was fun but Texas is better 🤠 I need the heat lol 😂
1517733336130666496,Smilan317,Sat Apr 23 05:13:20 +0000 2022,-90.3817485,38.594022499999994,"@Abraxsys ""Thanks for the mammaries""🎵"
1517733335392391169,shaKEELohTRILL,Sat Apr 23 05:13:19 +0000 2022,-118.331142,33.902173,Free ad https://t.co/ASoUAwHXV2
1517733336055230465,emmalangdon660,Sat Apr 23 05:13:20 +0000 2022,-86.27053950000001,45.001180000000005,"I just love Post Malone! My name is Emma Langdon, please find me! I have a great story for you. ♥️ https://t.co/pkClYZcPHo"
1517733335010840576,Maverick1914,Sat Apr 23 05:13:19 +0000 2022,-96.7617535,32.819858499999995,@Nigerianscamsss @RockeSolidEnt @RebirthOfProf where y’all at?! @FEELZ_____ and @DJ_Free2 in the streets! https://t.co/V83gFjjoXY
1517733338773086208,stinnett2winit,Sat Apr 23 05:13:20 +0000 2022,-78.657837,35.8439815,i want 2 be partying with my friends but instead i’m making vodka crans for gaggles of twinks!
1517733339221966850,caliiinoel,Sat Apr 23 05:13:20 +0000 2022,-83.1738665,32.6782075,must..stay awake..for harrychella 2.0…
1517733338982801408,MichaeDemitre,Sat Apr 23 05:13:20 +0000 2022,-79.9135205,43.2606955,@lapatina_ Putin is a war criminal https://t.co/GqP2SQ6Bx9
1517733339548897281,kikov3,Sat Apr 23 05:13:20 +0000 2022,-104.8695335,39.8533665,This is AWESOME! I used to coach his dad.
1517733340782211074,Michael83754215,Sat Apr 23 05:13:21 +0000 2022,-96.4765385,32.092979,@NurseCamille21 I definitely do anytime hmu
1517733344179417088,chrisw357,Sat Apr 23 05:13:22 +0000 2022,-112.12467649999999,33.5528625,"Whenever I tell people that I'm an only child, they have that ""Oh, that explains everything!"" look in their eye. 🫤😂"
1517733345060347905,PGDHanson,Sat Apr 23 05:13:22 +0000 2022,-98.319925,38.498196,"Lost the final round but, won a game with 32/3 trample...Thanks Orfeo :)"
1517733345278504960,jd_burge,Sat Apr 23 05:13:22 +0000 2022,-86.790651,33.512554,Got to witness the best Alabama band tonight at a local brewery. God bless those @PineHillHaints. https://t.co/ZRKiDL2mOi
1517733348084531208,Jermain63584396,Sat Apr 23 05:13:22 +0000 2022,-87.732013,41.8335845,@cushdagger1 Nice
1517733349816737793,_kwanaaaa,Sat Apr 23 05:13:23 +0000 2022,-84.433106,33.7671945,i like the money wet 😈
1517733349917351939,m4mibear,Sat Apr 23 05:13:23 +0000 2022,-98.5406515,29.417501,Why was Degrassi so obsessed with the idea of teenagers playing poker
1517733352857653249,LB_BurtonSr,Sat Apr 23 05:13:24 +0000 2022,-87.3277335,41.585848999999996,@Tech_Discussion It's highly overrated... With the magsafe chargers as well as fast charging and the fact that just… https://t.co/sWG5PSyTBH
1517733353608204290,CozyYanez97,Sat Apr 23 05:13:24 +0000 2022,-118.129042,33.8880815,OC or LA tonight ? 😮‍💨
1517733355214671872,iamkatemiller,Sat Apr 23 05:13:24 +0000 2022,-118.4119065,34.0207895,@julieannemery Popcorn? Toffee? Caramels? Nuts? Scotch? Bless your heart. 😬🦷🫦
1517733357806923777,FRTrackField,Sat Apr 23 05:13:25 +0000 2022,-79.6493965,40.44276,Congratulations Sierra Todero! 5th place finish #butlerinvitational @FRPantherSports @TribMurrysville https://t.co/KFG97leZBQ
1517733359098769408,Dennis_Glade,Sat Apr 23 05:13:25 +0000 2022,-86.1429225,39.7795625,Miss the old Kanye
1517733361506209793,marsh_bay,Sat Apr 23 05:13:26 +0000 2022,-79.7758595,47.355136,"@WingsOfGrace71 Thank you very much, you kind words mean so much to us right now 🙏 thank you our friend 🙏🤗🙏"
1517733365260111872,LilleeOnline,Sat Apr 23 05:13:27 +0000 2022,-98.716992,35.3090465,@trashandahalf that sounds amazing
1517733366178721799,BuddhaGcv,Sat Apr 23 05:13:27 +0000 2022,-83.804475,27.698681999999998,@seahawksfan2314 @MetsDelusional @Dbacks Mets have a World Series ring. Fraudres never EVER
